ID,id_student,code_module,code_presentation
10438,609558,FFF,2013J
10439,687050,DDD,2014J
10440,508414,BBB,2013J
10441,2524127,BBB,2013B
10442,643970,GGG,2014J
10443,616670,BBB,2014B
10444,437752,FFF,2013B
10445,586493,GGG,2013J
10446,675052,DDD,2014J
10447,592437,CCC,2014B
10448,508601,DDD,2013J
10449,2487430,BBB,2014J
10450,644303,FFF,2014J
10451,604184,FFF,2013J
10452,605695,DDD,2014B
10453,521081,BBB,2013B
10454,604050,EEE,2013J
10455,694284,FFF,2014J
10456,417971,BBB,2014J
10457,609416,FFF,2013J
10458,691444,DDD,2014J
10459,582154,FFF,2013J
10460,379234,FFF,2013B
10461,229499,DDD,2014B
10462,493999,BBB,2013J
10463,354895,BBB,2013B
10464,633305,FFF,2014B
10465,1994632,GGG,2014B
10466,590046,GGG,2013J
10467,570215,DDD,2014B
10468,2487982,FFF,2013J
10469,627961,EEE,2014B
10470,571711,EEE,2013J
10471,593796,FFF,2014J
10472,623496,FFF,2014B
10473,286690,BBB,2013J
10474,109938,BBB,2013B
10475,548602,CCC,2014B
10476,596147,FFF,2013J
10477,601731,DDD,2013J
10478,620977,CCC,2014B
10479,608464,CCC,2014B
10480,413950,FFF,2013J
10481,696469,CCC,2014J
10482,601199,GGG,2013J
10483,2661696,CCC,2014B
10484,333856,DDD,2013B
10485,598107,GGG,2013J
10486,576488,GGG,2013J
10487,149178,FFF,2014J
10488,634353,BBB,2014B
10489,539332,FFF,2013B
10490,630032,FFF,2014B
10491,2658898,DDD,2013J
10492,593246,GGG,2013J
10493,601175,EEE,2013J
10494,643326,FFF,2014J
10495,683246,EEE,2014J
10496,620260,EEE,2014B
10497,698355,EEE,2014J
10498,579723,EEE,2013J
10499,447644,DDD,2014J
10500,612363,GGG,2014B
10501,264715,CCC,2014J
10502,485766,DDD,2013B
10503,595752,FFF,2013J
10504,693910,CCC,2014J
10505,187601,BBB,2014B
10506,533044,FFF,2013B
10507,617945,FFF,2014B
10508,415812,DDD,2013B
10509,578264,BBB,2013J
10510,558817,DDD,2013B
10511,465893,FFF,2013J
10512,589327,CCC,2014B
10513,625073,FFF,2014B
10514,626799,DDD,2014J
10515,546941,BBB,2013B
10516,558705,DDD,2014B
10517,603516,BBB,2013J
10518,600616,DDD,2014J
10519,414696,GGG,2014B
10520,614952,EEE,2014B
10521,1268696,AAA,2014J
10522,652894,CCC,2014J
10523,677197,EEE,2014J
10524,657220,FFF,2014J
10525,502512,FFF,2013B
10526,646071,CCC,2014J
10527,525624,FFF,2013B
10528,421221,DDD,2013B
10529,482030,EEE,2014J
10530,510534,FFF,2013J
10531,2428341,BBB,2014J
10532,595023,FFF,2013J
10533,443300,FFF,2013J
10534,591230,CCC,2014J
10535,247653,EEE,2014J
10536,573678,FFF,2013J
10537,2285156,GGG,2013J
10538,636283,GGG,2014J
10539,169858,FFF,2013B
10540,573864,FFF,2013J
10541,291516,FFF,2013J
10542,488386,FFF,2014B
10543,578281,FFF,2013J
10544,632667,GGG,2014B
10545,155550,AAA,2013J
10546,680517,FFF,2014J
10547,548851,DDD,2013J
10548,2588296,DDD,2014B
10549,633060,GGG,2014J
10550,2281286,BBB,2014J
10551,599341,EEE,2014B
10552,613162,BBB,2013J
10553,555706,CCC,2014B
10554,573485,BBB,2013J
10555,682056,BBB,2014J
10556,595492,CCC,2014B
10557,622435,DDD,2014B
10558,576191,EEE,2013J
10559,566270,FFF,2013J
10560,562489,BBB,2013B
10561,611967,GGG,2014J
10562,2654602,DDD,2014J
10563,634470,GGG,2014B
10564,83453,CCC,2014B
10565,630158,FFF,2014J
10566,423613,BBB,2014J
10567,675811,GGG,2014J
10568,625087,BBB,2014B
10569,505959,BBB,2013B
10570,131390,AAA,2014J
10571,552228,FFF,2013B
10572,544942,DDD,2013B
10573,574399,EEE,2013J
10574,382378,CCC,2014J
10575,2249143,EEE,2014B
10576,622386,CCC,2014B
10577,335020,DDD,2013B
10578,570177,BBB,2014B
10579,338983,CCC,2014J
10580,632431,BBB,2014J
10581,62975,GGG,2013J
10582,597333,GGG,2013J
10583,571575,FFF,2013J
10584,166988,DDD,2013B
10585,563769,BBB,2013J
10586,631610,BBB,2014B
10587,598179,DDD,2014B
10588,680314,DDD,2014J
10589,679174,BBB,2014J
10590,1808622,CCC,2014J
10591,633504,CCC,2014J
10592,2672114,CCC,2014J
10593,609031,CCC,2014J
10594,608961,BBB,2014B
10595,519602,BBB,2013B
10596,636716,CCC,2014J
10597,157568,AAA,2013J
10598,677150,GGG,2014J
10599,626877,CCC,2014B
10600,175932,AAA,2013J
10601,398171,AAA,2014J
10602,588383,EEE,2013J
10603,496601,DDD,2013B
10604,609490,EEE,2013J
10605,538069,DDD,2013B
10606,82556,FFF,2013B
10607,603763,GGG,2013J
10608,619870,CCC,2014B
10609,678382,DDD,2014J
10610,569474,FFF,2013J
10611,558689,BBB,2013B
10612,634119,CCC,2014J
10613,598150,BBB,2014B
10614,554048,BBB,2014J
10615,1844150,FFF,2013B
10616,591765,FFF,2013J
10617,427348,FFF,2013B
10618,372619,FFF,2013J
10619,446097,DDD,2014J
10620,502353,CCC,2014J
10621,335764,AAA,2014J
10622,553755,BBB,2013B
10623,684055,BBB,2014J
10624,652476,EEE,2014J
10625,260951,GGG,2014J
10626,282585,EEE,2013J
10627,2452111,DDD,2014J
10628,503015,EEE,2013J
10629,647284,FFF,2014J
10630,603490,DDD,2014J
10631,418851,DDD,2014J
10632,248734,EEE,2013J
10633,627247,FFF,2014B
10634,557474,DDD,2014J
10635,633098,GGG,2014B
10636,320363,BBB,2014B
10637,684687,BBB,2014J
10638,342697,DDD,2013J
10639,655927,FFF,2014J
10640,637903,BBB,2014J
10641,294920,FFF,2014J
10642,482680,BBB,2013J
10643,142324,BBB,2013B
10644,504066,BBB,2014J
10645,1962049,FFF,2014J
10646,2572441,FFF,2013J
10647,547860,DDD,2014B
10648,543351,BBB,2013B
10649,617309,EEE,2014J
10650,520332,CCC,2014B
10651,610285,DDD,2014B
10652,682511,FFF,2014J
10653,681174,CCC,2014J
10654,2383036,CCC,2014B
10655,176092,DDD,2013B
10656,569132,FFF,2013J
10657,636000,CCC,2014J
10658,286449,DDD,2013J
10659,573900,FFF,2013J
10660,618024,GGG,2014B
10661,617416,CCC,2014B
10662,1990127,FFF,2013B
10663,636375,FFF,2014J
10664,443964,CCC,2014J
10665,598077,FFF,2013J
10666,517195,FFF,2013B
10667,584386,EEE,2013J
10668,342972,AAA,2013J
10669,536551,BBB,2013B
10670,2683697,BBB,2014B
10671,498131,BBB,2013B
10672,602986,DDD,2013J
10673,329689,DDD,2013B
10674,610312,FFF,2013J
10675,557290,FFF,2014J
10676,698204,BBB,2014J
10677,562494,BBB,2013B
10678,2262510,GGG,2014B
10679,126800,BBB,2014J
10680,609655,DDD,2014J
10681,550758,GGG,2014B
10682,588524,EEE,2013J
10683,603669,DDD,2013J
10684,688891,FFF,2014J
10685,620175,BBB,2014B
10686,366836,FFF,2013B
10687,268589,BBB,2013J
10688,557054,FFF,2013J
10689,584077,DDD,2014J
10690,632631,GGG,2014B
10691,551528,EEE,2014B
10692,625383,BBB,2014B
10693,568631,DDD,2014B
10694,89051,DDD,2013B
10695,2246708,BBB,2014B
10696,552859,BBB,2013B
10697,481092,FFF,2013J
10698,339855,FFF,2014B
10699,467524,FFF,2013J
10700,650105,CCC,2014J
10701,588402,CCC,2014B
10702,535671,FFF,2014J
10703,628054,EEE,2014B
10704,228138,FFF,2014B
10705,573602,DDD,2013J
10706,2074627,FFF,2014B
10707,479305,BBB,2013J
10708,607849,GGG,2013J
10709,678906,BBB,2014J
10710,576981,BBB,2013J
10711,2326597,EEE,2013J
10712,584455,DDD,2013J
10713,581744,EEE,2013J
10714,540530,DDD,2013B
10715,541838,BBB,2013B
10716,677449,DDD,2014J
10717,541768,FFF,2013J
10718,536112,BBB,2013B
10719,632365,GGG,2014J
10720,641347,CCC,2014J
10721,543789,DDD,2014B
10722,568288,GGG,2013J
10723,532140,BBB,2013B
10724,444821,BBB,2013J
10725,696073,AAA,2014J
10726,305386,AAA,2013J
10727,635247,BBB,2014B
10728,360683,GGG,2013J
10729,2641364,EEE,2013J
10730,548922,CCC,2014J
10731,1945240,CCC,2014J
10732,381882,BBB,2014J
10733,470619,FFF,2014B
10734,613675,GGG,2014B
10735,355591,BBB,2013J
10736,477451,DDD,2013B
10737,587909,GGG,2014J
10738,440825,FFF,2013B
10739,619341,FFF,2014B
10740,630606,CCC,2014B
10741,121056,GGG,2013J
10742,681059,DDD,2014J
10743,385120,CCC,2014B
10744,612673,EEE,2014B
10745,605306,GGG,2013J
10746,464748,DDD,2014B
10747,619196,BBB,2014B
10748,2435050,EEE,2013J
10749,614649,DDD,2014B
10750,682212,CCC,2014J
10751,1827650,GGG,2014J
10752,575927,BBB,2013J
10753,535804,FFF,2013B
10754,2524295,BBB,2014B
10755,1835411,DDD,2013J
10756,554446,DDD,2013B
10757,2649800,AAA,2014J
10758,550853,FFF,2013B
10759,345128,BBB,2014J
10760,573593,EEE,2013J
10761,575545,EEE,2013J
10762,695232,CCC,2014J
10763,233389,DDD,2013B
10764,593900,BBB,2013J
10765,281564,BBB,2013B
10766,502696,FFF,2013J
10767,477180,DDD,2014B
10768,852847,AAA,2014J
10769,1935487,BBB,2013J
10770,600814,CCC,2014B
10771,2591421,BBB,2013B
10772,33600,FFF,2014B
10773,595246,FFF,2014J
10774,413580,DDD,2013B
10775,584632,BBB,2014B
10776,618777,CCC,2014J
10777,582181,FFF,2013J
10778,620977,EEE,2014B
10779,530802,FFF,2013B
10780,634165,FFF,2014B
10781,572060,DDD,2013J
10782,631029,DDD,2014B
10783,426887,DDD,2013J
10784,362661,CCC,2014B
10785,627295,CCC,2014J
10786,612598,FFF,2014B
10787,551354,FFF,2013J
10788,505767,CCC,2014B
10789,611241,GGG,2013J
10790,556911,FFF,2013B
10791,427536,BBB,2013B
10792,348708,EEE,2013J
10793,554583,CCC,2014B
10794,692215,BBB,2014J
10795,315186,BBB,2013B
10796,595232,BBB,2013J
10797,678088,CCC,2014J
10798,317801,CCC,2014J
10799,572279,CCC,2014B
10800,556918,CCC,2014B
10801,614892,GGG,2014B
10802,309734,BBB,2013B
10803,191000,EEE,2014J
10804,566172,FFF,2013J
10805,568863,GGG,2014B
10806,544017,BBB,2013B
10807,541794,BBB,2013B
10808,557155,BBB,2013B
10809,598199,BBB,2013J
10810,694561,BBB,2014J
10811,590241,FFF,2013J
10812,415151,DDD,2014B
10813,584843,FFF,2014B
10814,442670,FFF,2013J
10815,2423002,FFF,2013J
10816,679114,EEE,2014J
10817,508859,DDD,2014J
10818,580412,BBB,2013J
10819,35508,EEE,2014B
10820,549754,BBB,2013B
10821,388041,BBB,2014B
10822,283348,FFF,2013B
10823,677776,EEE,2014J
10824,622313,BBB,2014J
10825,624743,BBB,2014B
10826,606075,BBB,2014B
10827,288086,BBB,2014J
10828,543663,DDD,2013B
10829,169297,CCC,2014J
10830,416696,FFF,2013J
10831,542054,CCC,2014J
10832,654422,BBB,2014J
10833,1877015,CCC,2014B
10834,678080,BBB,2014J
10835,2466123,BBB,2013B
10836,572659,EEE,2014J
10837,413137,FFF,2013J
10838,679251,FFF,2014J
10839,569372,EEE,2014J
10840,1411562,FFF,2013B
10841,601414,GGG,2013J
10842,573063,BBB,2013J
10843,612136,DDD,2014B
10844,410810,EEE,2014B
10845,651200,FFF,2014J
10846,674594,FFF,2014J
10847,354953,DDD,2014B
10848,608737,FFF,2013J
10849,502554,CCC,2014B
10850,574674,BBB,2013J
10851,545381,BBB,2013B
10852,491914,DDD,2013B
10853,560920,BBB,2014B
10854,529870,FFF,2013B
10855,607515,DDD,2013J
10856,647056,BBB,2014J
10857,580779,CCC,2014B
10858,498602,CCC,2014J
10859,1485105,DDD,2013J
10860,1774071,CCC,2014B
10861,337048,DDD,2013B
10862,645219,CCC,2014J
10863,2571497,DDD,2013B
10864,652894,EEE,2014J
10865,581769,FFF,2013J
10866,438063,FFF,2014J
10867,614741,BBB,2014B
10868,2156058,CCC,2014B
10869,656996,FFF,2014J
10870,695869,FFF,2014J
10871,698157,FFF,2014J
10872,486994,BBB,2014B
10873,544479,FFF,2013B
10874,579278,CCC,2014J
10875,237934,EEE,2014B
10876,656073,DDD,2014J
10877,623667,EEE,2014B
10878,2174129,GGG,2013J
10879,2164266,FFF,2014B
10880,2648035,DDD,2014B
10881,586078,BBB,2013J
10882,618981,BBB,2014B
10883,574264,BBB,2014B
10884,696234,DDD,2014J
10885,608815,DDD,2013J
10886,654563,FFF,2014J
10887,604315,BBB,2013J
10888,632473,DDD,2014J
10889,632620,FFF,2014B
10890,366024,DDD,2013B
10891,678953,BBB,2014J
10892,676882,FFF,2014J
10893,692537,BBB,2014J
10894,601230,DDD,2013J
10895,607243,FFF,2014J
10896,683360,FFF,2014J
10897,286947,BBB,2014J
10898,552913,CCC,2014B
10899,507671,CCC,2014B
10900,474067,GGG,2013J
10901,634279,FFF,2014B
10902,686957,CCC,2014J
10903,373237,DDD,2013J
10904,400087,FFF,2013B
10905,538916,FFF,2013B
10906,603055,BBB,2014J
10907,356297,CCC,2014J
10908,556999,BBB,2013B
10909,560381,DDD,2013B
10910,647442,GGG,2014J
10911,612540,FFF,2014B
10912,244917,BBB,2013J
10913,602107,EEE,2014B
10914,2375259,CCC,2014B
10915,630052,BBB,2014B
10916,601892,GGG,2013J
10917,576040,DDD,2013J
10918,342192,BBB,2014J
10919,487214,BBB,2013J
10920,525068,DDD,2014J
10921,588560,FFF,2013J
10922,547679,DDD,2013B
10923,681235,FFF,2014J
10924,580525,CCC,2014B
10925,549047,BBB,2013B
10926,380341,DDD,2013B
10927,690430,BBB,2014J
10928,605886,FFF,2013J
10929,353352,BBB,2013B
10930,580534,DDD,2013J
10931,285193,GGG,2014B
10932,624455,GGG,2014B
10933,551576,BBB,2013B
10934,687981,DDD,2014J
10935,630045,FFF,2014B
10936,2626511,BBB,2014B
10937,638677,FFF,2014J
10938,585577,GGG,2013J
10939,420867,FFF,2013J
10940,618137,BBB,2014B
10941,682358,FFF,2014J
10942,2305237,DDD,2014B
10943,525501,BBB,2013B
10944,587362,GGG,2013J
10945,554336,BBB,2013B
10946,625666,BBB,2014J
10947,574446,FFF,2013J
10948,434094,BBB,2013B
10949,591219,FFF,2013J
10950,611255,EEE,2013J
10951,536722,BBB,2013B
10952,521350,EEE,2014J
10953,500016,BBB,2013J
10954,540848,DDD,2013B
10955,580314,BBB,2013J
10956,585825,FFF,2014J
10957,581657,BBB,2013J
10958,497102,FFF,2013B
10959,585162,FFF,2013J
10960,575039,FFF,2013J
10961,490769,CCC,2014B
10962,287258,FFF,2014J
10963,587755,BBB,2013J
10964,651775,BBB,2014J
10965,603834,AAA,2014J
10966,626607,DDD,2014B
10967,355293,FFF,2013J
10968,595711,BBB,2013J
10969,642656,EEE,2014J
10970,577354,BBB,2014J
10971,585166,FFF,2013J
10972,646520,EEE,2014J
10973,582494,FFF,2013J
10974,627379,FFF,2014B
10975,579486,BBB,2013J
10976,695247,BBB,2014J
10977,552698,BBB,2014J
10978,518661,GGG,2014B
10979,630671,FFF,2014B
10980,697490,CCC,2014J
10981,941282,CCC,2014J
10982,558301,FFF,2013J
10983,651481,DDD,2014J
10984,2455066,BBB,2013J
10985,411150,BBB,2014J
10986,678088,FFF,2014J
10987,620018,BBB,2014B
10988,106553,DDD,2014J
10989,653062,CCC,2014J
10990,535747,DDD,2013B
10991,400474,BBB,2013B
10992,593896,EEE,2014J
10993,606345,CCC,2014J
10994,635251,BBB,2014J
10995,680766,FFF,2014J
10996,634083,CCC,2014B
10997,696595,BBB,2014J
10998,571448,EEE,2013J
10999,629560,CCC,2014J
11000,654217,FFF,2014J
11001,596095,BBB,2013J
11002,591388,CCC,2014B
11003,604498,GGG,2013J
11004,533004,CCC,2014B
11005,652732,DDD,2014J
11006,677189,EEE,2014J
11007,678474,FFF,2014J
11008,2592973,EEE,2014J
11009,601567,CCC,2014J
11010,466329,FFF,2013B
11011,433508,DDD,2013J
11012,629060,BBB,2014B
11013,619410,FFF,2014B
11014,536930,FFF,2013B
11015,548844,BBB,2014B
11016,477164,BBB,2013B
11017,608111,FFF,2014B
11018,511469,BBB,2014B
11019,641881,EEE,2014J
11020,195345,BBB,2014J
11021,2340786,CCC,2014J
11022,588482,CCC,2014J
11023,631135,FFF,2014B
11024,678452,FFF,2014J
11025,513077,BBB,2014B
11026,680267,EEE,2014J
11027,552640,BBB,2013B
11028,576416,GGG,2014B
11029,588355,BBB,2013J
11030,634265,BBB,2014B
11031,108565,DDD,2013B
11032,88758,CCC,2014J
11033,469553,DDD,2013J
11034,684833,BBB,2014J
11035,235175,CCC,2014B
11036,685042,FFF,2014J
11037,635058,DDD,2014B
11038,648363,CCC,2014J
11039,632074,CCC,2014B
11040,406671,AAA,2014J
11041,674814,FFF,2014J
11042,596137,EEE,2013J
11043,553280,CCC,2014B
11044,358966,GGG,2014J
11045,595686,GGG,2013J
11046,620933,FFF,2014B
11047,396599,AAA,2014J
11048,698586,BBB,2014J
11049,2528966,BBB,2013B
11050,697730,DDD,2014J
11051,593510,BBB,2013J
11052,2332060,DDD,2013B
11053,592939,FFF,2014B
11054,697781,EEE,2014J
11055,553568,CCC,2014B
11056,498967,BBB,2013B
11057,520824,EEE,2014B
11058,675710,FFF,2014J
11059,480604,CCC,2014B
11060,627395,FFF,2014B
11061,687154,BBB,2014J
11062,58884,FFF,2014J
11063,681798,BBB,2014J
11064,610684,EEE,2014B
11065,2696376,DDD,2014B
11066,612000,DDD,2014B
11067,643510,EEE,2014J
11068,539299,BBB,2013J
11069,605108,FFF,2013J
11070,631311,FFF,2014B
11071,2137697,FFF,2014J
11072,439677,BBB,2014J
11073,687861,DDD,2014J
11074,542562,BBB,2013J
11075,625465,BBB,2014B
11076,684811,GGG,2014J
11077,585731,FFF,2013J
11078,234727,FFF,2013B
11079,2602809,BBB,2013B
11080,1962128,FFF,2013J
11081,193803,FFF,2014B
11082,422479,BBB,2013J
11083,2687045,FFF,2013B
11084,606167,FFF,2013J
11085,532615,BBB,2013J
11086,226374,BBB,2013B
11087,1692156,CCC,2014J
11088,72057,BBB,2013J
11089,575200,DDD,2014J
11090,2060467,FFF,2013B
11091,652103,DDD,2014J
11092,603012,BBB,2013J
11093,416500,CCC,2014B
11094,361282,DDD,2013J
11095,509680,DDD,2013B
11096,624153,EEE,2014B
11097,601105,FFF,2013J
11098,2648187,GGG,2014J
11099,105851,BBB,2013J
11100,587611,FFF,2013J
11101,1837138,FFF,2014J
11102,604356,BBB,2013J
11103,2216178,BBB,2013B
11104,596614,EEE,2014J
11105,518116,EEE,2014B
11106,479442,GGG,2013J
11107,397590,BBB,2013J
11108,637509,FFF,2014J
11109,510068,BBB,2014J
11110,593709,BBB,2013J
11111,2287671,BBB,2013B
11112,632276,FFF,2014J
11113,565158,DDD,2014B
11114,646202,BBB,2014J
11115,2647043,FFF,2013B
11116,544991,FFF,2013B
11117,645586,FFF,2014J
11118,547737,DDD,2013J
11119,579537,BBB,2014B
11120,637864,BBB,2014B
11121,275296,BBB,2014J
11122,679037,EEE,2014J
11123,615327,GGG,2014B
11124,632260,CCC,2014J
11125,651120,DDD,2014J
11126,309175,BBB,2013B
11127,649141,FFF,2014J
11128,579115,FFF,2013J
11129,587547,CCC,2014J
11130,131612,DDD,2014J
11131,633646,BBB,2014B
11132,551182,EEE,2013J
11133,553155,FFF,2013B
11134,685514,CCC,2014J
11135,620431,FFF,2014J
11136,565066,CCC,2014J
11137,546533,BBB,2013B
11138,600436,FFF,2013J
11139,693160,FFF,2014J
11140,415695,DDD,2014B
11141,695354,CCC,2014J
11142,1828112,EEE,2014B
11143,540806,DDD,2013J
11144,629779,GGG,2014B
11145,1981053,FFF,2013J
11146,410838,FFF,2013J
11147,101116,AAA,2014J
11148,1994385,CCC,2014J
11149,560074,BBB,2013J
11150,614013,BBB,2013J
11151,611159,DDD,2014J
11152,585695,CCC,2014B
11153,526073,EEE,2013J
11154,445136,BBB,2014J
11155,1962854,DDD,2014B
11156,676611,EEE,2014J
11157,586808,CCC,2014J
11158,119444,BBB,2014J
11159,685546,DDD,2014J
11160,2358707,DDD,2013J
11161,341921,DDD,2014J
11162,68011,DDD,2013J
11163,527382,BBB,2013B
11164,647368,DDD,2014J
11165,162901,DDD,2014B
11166,678859,FFF,2014J
11167,623224,DDD,2014J
11168,594950,DDD,2014J
11169,2546315,FFF,2014J
11170,696578,AAA,2014J
11171,535351,DDD,2014J
11172,229361,AAA,2013J
11173,505967,CCC,2014J
11174,691288,FFF,2014J
11175,640289,BBB,2014J
11176,686317,FFF,2014J
11177,415695,DDD,2013B
11178,651991,BBB,2014J
11179,494919,CCC,2014B
11180,154057,FFF,2013J
11181,647869,CCC,2014J
11182,647373,DDD,2014J
11183,623937,DDD,2014J
11184,384106,CCC,2014J
11185,597744,BBB,2014J
11186,2585330,FFF,2014B
11187,626055,EEE,2014B
11188,607047,CCC,2014J
11189,697328,GGG,2014J
11190,482635,DDD,2013J
11191,674911,FFF,2014J
11192,199636,AAA,2014J
11193,2579558,EEE,2014J
11194,687777,DDD,2014J
11195,255310,FFF,2013J
11196,466714,CCC,2014B
11197,435271,CCC,2014B
11198,363396,BBB,2014B
11199,307689,FFF,2013B
11200,594558,FFF,2013J
11201,612230,BBB,2014J
11202,496542,DDD,2013B
11203,292813,BBB,2014J
11204,484821,BBB,2014B
11205,251385,CCC,2014B
11206,385947,DDD,2014B
11207,588039,BBB,2014B
11208,1994454,DDD,2014B
11209,420745,DDD,2014J
11210,415952,FFF,2013B
11211,522082,FFF,2014J
11212,630134,BBB,2014B
11213,529693,FFF,2014J
11214,627253,CCC,2014B
11215,503401,FFF,2013J
11216,625785,EEE,2014J
11217,600635,DDD,2013J
11218,576834,EEE,2013J
11219,518364,FFF,2013J
11220,286658,CCC,2014J
11221,500719,BBB,2013B
11222,644480,CCC,2014J
11223,228049,BBB,2013B
11224,2583791,BBB,2013J
11225,622935,FFF,2014B
11226,576791,FFF,2013J
11227,603328,GGG,2013J
11228,606990,FFF,2013J
11229,609761,GGG,2013J
11230,675337,EEE,2014J
11231,343543,EEE,2013J
11232,1488959,AAA,2013J
11233,631083,FFF,2014B
11234,66579,DDD,2013B
11235,2128283,FFF,2013J
11236,623441,BBB,2014J
11237,609908,FFF,2013J
11238,648959,DDD,2014J
11239,380435,FFF,2013J
11240,585210,DDD,2013J
11241,564081,DDD,2014B
11242,548884,BBB,2013B
11243,129989,DDD,2014J
11244,479892,FFF,2013B
11245,507320,BBB,2013B
11246,254044,FFF,2013B
11247,506092,FFF,2013B
11248,338894,EEE,2013J
11249,441213,DDD,2014B
11250,675094,BBB,2014J
11251,573860,FFF,2013J
11252,399794,DDD,2013J
11253,571992,CCC,2014B
11254,39411,DDD,2013J
11255,198691,FFF,2013J
11256,632312,EEE,2014B
11257,2410544,BBB,2014J
11258,607303,FFF,2014J
11259,303165,BBB,2014J
11260,573806,BBB,2014B
11261,393150,DDD,2013B
11262,571503,BBB,2013J
11263,602245,BBB,2013J
11264,490768,CCC,2014B
11265,631788,GGG,2014B
11266,651635,EEE,2014J
11267,1034674,FFF,2013B
11268,391611,DDD,2014B
11269,2538123,BBB,2014B
11270,1270832,CCC,2014B
11271,623619,CCC,2014B
11272,2617999,BBB,2013B
11273,554365,FFF,2013B
11274,174807,CCC,2014B
11275,389076,DDD,2014J
11276,2602679,BBB,2014B
11277,695183,DDD,2014J
11278,595868,FFF,2013J
11279,689107,BBB,2014J
11280,583906,CCC,2014B
11281,131597,FFF,2014J
11282,2271264,GGG,2013J
11283,412284,CCC,2014B
11284,2698125,FFF,2013J
11285,626878,FFF,2014B
11286,398862,FFF,2013B
11287,632242,CCC,2014B
11288,629462,BBB,2014B
11289,614601,BBB,2014B
11290,676025,EEE,2014J
11291,504596,DDD,2013J
11292,2512392,BBB,2013J
11293,557911,DDD,2013B
11294,1759851,BBB,2014B
11295,280140,BBB,2013J
11296,515331,DDD,2014B
11297,589935,BBB,2014J
11298,541274,BBB,2013J
11299,419565,FFF,2013B
11300,484446,BBB,2014B
11301,649731,BBB,2014J
11302,2363863,AAA,2014J
11303,373280,DDD,2014J
11304,404852,DDD,2013B
11305,645831,EEE,2014J
11306,389267,CCC,2014J
11307,511474,BBB,2013B
11308,678618,GGG,2014J
11309,2457256,AAA,2013J
11310,586134,BBB,2014J
11311,1049036,DDD,2014B
11312,554038,FFF,2013B
11313,594529,BBB,2013J
11314,577256,BBB,2013J
11315,465369,BBB,2014B
11316,696301,BBB,2014J
11317,190418,FFF,2014B
11318,2243505,FFF,2013J
11319,553763,BBB,2013B
11320,578623,EEE,2013J
11321,574845,FFF,2013J
11322,546645,FFF,2014J
11323,2623263,EEE,2013J
11324,692490,CCC,2014J
11325,551169,DDD,2013B
11326,698025,BBB,2014J
11327,289108,BBB,2014B
11328,384035,GGG,2014B
11329,533217,FFF,2014B
11330,628972,FFF,2014B
11331,551304,CCC,2014B
11332,628495,GGG,2014B
11333,329967,DDD,2013B
11334,630775,DDD,2014J
11335,518876,BBB,2013B
11336,675989,FFF,2014J
11337,653718,EEE,2014J
11338,607636,EEE,2013J
11339,366535,DDD,2013J
11340,2647893,CCC,2014J
11341,626878,CCC,2014J
11342,555263,BBB,2013B
11343,607483,GGG,2013J
11344,610392,BBB,2013J
11345,525874,FFF,2014B
11346,639514,DDD,2014J
11347,523335,FFF,2013B
11348,595164,CCC,2014B
11349,363939,EEE,2013J
11350,609242,DDD,2014J
11351,160536,EEE,2013J
11352,678398,BBB,2014J
11353,499118,BBB,2013B
11354,183287,BBB,2014B
11355,544444,BBB,2013B
11356,655680,EEE,2014J
11357,2038885,DDD,2014J
11358,562632,DDD,2014B
11359,522924,CCC,2014J
11360,133816,AAA,2014J
11361,596496,BBB,2014J
11362,488929,BBB,2013B
11363,632826,FFF,2014J
11364,304734,DDD,2013B
11365,596321,EEE,2013J
11366,546643,FFF,2013J
11367,657231,GGG,2014J
11368,526506,BBB,2013J
11369,110116,FFF,2013B
11370,589147,GGG,2013J
11371,529297,FFF,2013B
11372,350795,BBB,2013B
11373,678619,FFF,2014J
11374,609605,CCC,2014J
11375,688895,FFF,2014J
11376,228775,DDD,2014B
11377,633585,GGG,2014B
11378,623707,CCC,2014B
11379,635924,BBB,2014J
11380,493515,BBB,2013B
11381,204550,GGG,2014B
11382,632135,EEE,2014B
11383,540686,CCC,2014B
11384,636451,DDD,2014J
11385,279747,GGG,2013J
11386,104643,DDD,2013J
11387,2447469,FFF,2013J
11388,2675393,DDD,2014J
11389,427773,BBB,2013B
11390,614994,FFF,2014B
11391,697482,EEE,2014J
11392,559414,BBB,2013J
11393,533091,BBB,2013J
11394,674214,BBB,2014J
11395,104238,BBB,2014B
11396,679541,EEE,2014J
11397,635109,EEE,2014B
11398,594079,DDD,2013J
11399,319884,FFF,2013B
11400,589525,CCC,2014B
11401,2248715,DDD,2013B
11402,646938,CCC,2014J
11403,2619107,BBB,2013J
11404,323914,BBB,2013B
11405,434562,CCC,2014B
11406,596961,BBB,2013J
11407,2494338,FFF,2014B
11408,139250,BBB,2014B
11409,585702,GGG,2013J
11410,490629,DDD,2014J
11411,1108120,BBB,2014B
11412,617886,GGG,2014B
11413,683576,FFF,2014J
11414,495976,GGG,2014B
11415,646689,DDD,2014J
11416,49123,GGG,2014B
11417,699128,FFF,2014J
11418,546164,FFF,2013B
11419,384909,BBB,2013B
11420,1982166,FFF,2013J
11421,653034,BBB,2014J
11422,613175,BBB,2013J
11423,274237,FFF,2013B
11424,527393,BBB,2013J
11425,536125,FFF,2013B
11426,546547,FFF,2014J
11427,674889,EEE,2014J
11428,548312,FFF,2013B
