id,weighted_score
15007,69.25
15008,48.0
15009,65.0
15010,69.87
15011,75.8
15012,71.0
15013,8.46
15014,7.215
15015,0.0
15016,88.25
15017,13.44
15018,49.55
15019,50.5
15020,23.08
15021,0.0
15022,0.0
15023,0.0
15024,82.25
15025,84.5
15026,16.666666666666668
15027,0.22
15028,0.0
15029,77.3
15030,50.85
15031,26.24
15032,28.66
15033,47.54
15034,85.5
15035,53.85
15036,0.0
15037,34.945
15038,0.0
15039,11.025
15040,88.56
15041,16.5
15042,64.25
15043,79.0
15044,67.5
15045,83.875
15046,55.5
15047,0.0
15048,0.56
15049,90.5
15050,65.66666666666667
15051,56.33333333333334
15052,0.0
15053,32.275
15054,91.53
15055,0.0
15056,87.8125
15057,78.2
15058,14.125
15059,62.5
15060,66.66666666666669
15061,0.0
15062,34.82
15063,52.2175
15064,18.54
15065,0.0
15066,11.25
15067,0.1
15068,22.66666666666667
15069,3.6
15070,13.75
15071,56.75
15072,0.0
15073,96.71
15074,66.33333333333334
15075,89.5
15076,78.5
15077,0.0
15078,68.15
15079,82.5
15080,2.565
15081,12.91
15082,87.36
15083,24.25
15084,38.3
15085,0.0
15086,33.25
15087,3.55
15088,83.5
15089,85.68
15090,77.9
15091,0.0
15092,0.0
15093,35.2
15094,0.0
15095,55.475
15096,0.0
15097,61.75
15098,0.0
15099,45.0
15100,0.0
15101,7.04
15102,32.2875
15103,0.0
15104,88.2
15105,42.6875
15106,0.0
15107,65.87
15108,62.925
15109,58.75
15110,0.0
15111,71.9
15112,36.79
15113,0.0
15114,11.02
15115,0.0
15116,93.0
15117,77.25
15118,86.0
15119,0.0
15120,92.0
15121,63.2525
15122,87.36
15123,24.65
15124,99.1
15125,54.3425
15126,93.0
15127,65.8
15128,3.55
15129,0.0
15130,58.0
15131,61.875
15132,79.905
15133,0.0
15134,86.45
15135,0.0
15136,40.3
15137,77.0
15138,0.0
15139,72.415
15140,9.75
15141,75.75
15142,0.0
15143,78.33333333333334
15144,56.03
15145,67.9
15146,0.0
15147,86.25
15148,21.675
15149,7.36
15150,39.25
15151,74.75
15152,50.75
15153,93.41
15154,13.7625
15155,73.33333333333334
15156,96.385
15157,0.22
15158,43.5
15159,62.25
15160,73.25
15161,74.25
15162,89.0
15163,0.0
15164,95.25
15165,80.5
15166,63.155
15167,0.0
15168,89.0
15169,18.0875
15170,0.0
15171,0.0
15172,74.0625
15173,29.815
15174,81.29
15175,87.75
15176,0.0
15177,0.0
15178,70.6
15179,10.75
15180,70.66666666666669
15181,0.0
15182,0.0
15183,6.35
15184,16.85
15185,50.0
15186,95.2
15187,40.3
15188,70.5875
15189,88.33333333333334
15190,86.24
15191,0.0
15192,95.5
15193,85.175
15194,70.5125
15195,8.51
15196,67.75
15197,0.0
15198,76.4125
15199,5.58
15200,53.7
15201,0.0
15202,97.0
15203,3.5625
15204,0.0
15205,0.3
15206,77.61
15207,0.0
15208,16.5
15209,68.5
15210,0.0
15211,47.375
15212,0.0
15213,6.25
15214,46.25
15215,45.5
15216,67.75
15217,83.25
15218,82.16
15219,5.15
15220,52.75
15221,18.0
15222,20.375
15223,61.66666666666668
15224,70.79
15225,83.96
15226,17.96
15227,75.0
15228,0.0
15229,79.0
15230,18.0
15231,59.375
15232,0.4
15233,0.0
15234,75.0
15235,49.3
15236,92.925
15237,0.0
15238,0.0
15239,70.4875
15240,82.75
15241,0.67
15242,0.0
15243,0.0
15244,60.34
15245,38.25
15246,12.625
15247,81.0375
15248,4.0
15249,0.0
15250,0.0
15251,88.75
15252,31.92
15253,53.4125
15254,79.9
15255,77.25
15256,39.1375
15257,12.1
15258,69.5125
15259,77.4
15260,0.0
15261,40.0
15262,89.32
15263,96.42
15264,56.96
15265,0.0
15266,33.67
15267,0.0
15268,77.095
15269,35.25
15270,85.75
15271,0.56
15272,89.04
15273,87.8
15274,41.5
15275,0.0
15276,9.79
15277,44.66666666666667
15278,14.26
15279,0.0
15280,21.25
15281,0.0
15282,15.75
15283,1.5925
15284,67.35
15285,0.0
15286,18.75
15287,86.48
15288,21.6125
15289,86.605
15290,92.95
15291,47.26
15292,50.135
15293,62.83
15294,0.0
15295,78.5
15296,17.975
15297,0.0
15298,0.0
15299,15.365
15300,0.9
15301,0.0
15302,46.0
15303,0.0
15304,26.52
15305,69.91
15306,3.35
15307,74.34
15308,80.0
15309,0.78
15310,72.0
15311,20.25
15312,0.0
15313,60.88
15314,5.1575
15315,81.75
15316,0.0
15317,11.5
15318,79.84
15319,25.59
15320,0.0
15321,59.66666666666667
15322,69.84
15323,16.75
15324,84.5
15325,17.5
15326,51.55
15327,42.14
15328,3.98
15329,94.64
15330,76.35
15331,24.08
15332,0.0
15333,0.0
15334,0.22
15335,71.73
15336,0.0
15337,43.05
15338,16.5
15339,0.0
15340,0.0
15341,76.1375
15342,88.745
15343,86.4475
15344,81.85
15345,16.625
15346,0.0
15347,98.785
15348,62.0
15349,7.0
15350,75.52
15351,73.81
15352,54.825
15353,70.93
15354,15.2375
15355,57.33333333333334
15356,87.29
15357,81.19
15358,54.375
15359,3.155
15360,36.245
15361,23.75
15362,14.5225
15363,0.0
15364,0.0
15365,61.745
15366,83.4
15367,83.66666666666669
15368,76.66666666666667
15369,20.505
15370,9.25
15371,1.235
15372,0.0
15373,0.0
15374,26.2
15375,48.75
15376,62.625
15377,0.0
15378,89.5
15379,31.75
15380,75.5
15381,89.3
15382,63.105
15383,43.75
15384,55.6
15385,0.0
15386,37.0
15387,68.64
15388,44.525
15389,0.0
15390,90.88
15391,10.0
15392,46.2
15393,0.0
15394,67.75
15395,2.76
15396,0.3
15397,33.08
15398,90.0
15399,85.25
15400,72.08
15401,12.48
15402,16.2
15403,76.31
15404,73.75
15405,79.25
15406,79.31
15407,68.725
15408,0.0
15409,7.6
15410,0.0
15411,69.0
15412,54.25
15413,22.0
15414,65.43
15415,20.8525
15416,3.9
15417,0.0
15418,96.76
15419,93.27
15420,40.25
15421,11.84
15422,71.0
15423,16.61
15424,47.75
15425,77.5
15426,89.9625
15427,0.0
15428,74.92
15429,78.91
15430,5.375
15431,71.68
15432,51.35
15433,0.0
15434,93.8
15435,79.475
15436,9.75
15437,90.88
15438,54.75
15439,79.88
15440,60.25
15441,0.0
15442,0.0
15443,83.4
15444,80.0
15445,40.0
15446,0.0
15447,4.205
15448,79.84
15449,0.0
15450,95.82
15451,70.73
15452,0.0
15453,11.2
15454,0.0
15455,38.5375
15456,0.8
15457,2.0
15458,65.25
15459,56.9
15460,18.85
15461,2.47
15462,89.895
15463,36.98
15464,0.0
15465,61.45
15466,77.85
15467,88.025
15468,89.5
15469,73.66
15470,92.5
15471,0.0
15472,4.0
15473,75.0
15474,60.5
15475,59.33333333333334
15476,64.5
15477,0.0
15478,94.0
15479,74.48
15480,23.23
15481,66.33333333333334
15482,79.6875
15483,0.0
15484,77.15
15485,3.55
15486,10.75
15487,0.0
15488,0.0
15489,4.5
15490,58.08
15491,64.13
15492,0.0
15493,0.9
15494,57.25
15495,73.62
15496,51.33333333333334
15497,0.0
15498,77.0
15499,0.0
15500,0.0
15501,16.075
15502,84.3
15503,14.0
15504,19.005
15505,79.25
15506,80.32
15507,28.525
15508,70.0
15509,74.32
15510,53.25
15511,65.0
15512,58.535
15513,62.3
15514,73.0
15515,10.25
15516,82.25
15517,58.25
15518,66.6
15519,10.5
15520,70.00000000000001
15521,57.58
15522,38.425
15523,77.15
15524,49.0
15525,21.333333333333336
15526,43.02
15527,13.333333333333336
15528,0.67
15529,2.87
15530,53.6
15531,18.15
15532,10.75
15533,0.0
15534,15.55
15535,73.05
15536,29.96
15537,67.5
15538,75.35
15539,0.0
15540,75.0
15541,21.9
15542,62.29
15543,0.0
15544,88.3325
15545,0.0
15546,54.87
15547,0.67
15548,12.73
15549,83.36
15550,74.7
15551,3.24
15552,56.5
15553,0.0
15554,86.9875
15555,0.0
15556,53.5
15557,0.0
15558,69.0
15559,64.25
15560,7.0
15561,76.765
15562,89.2
15563,0.0
15564,75.5
15565,83.775
15566,81.4
15567,1.3875
15568,67.3
15569,84.16
15570,40.73
15571,65.35
15572,0.0
15573,0.0
15574,87.32
15575,56.33333333333334
15576,36.25
15577,67.04
15578,78.66666666666667
15579,17.75
15580,1.625
15581,0.0
15582,0.0
15583,3.55
15584,6.5
15585,0.0
15586,73.33333333333334
15587,81.66666666666667
15588,71.1875
15589,17.225
15590,35.5
15591,86.08
15592,0.0
15593,70.15
15594,81.65
15595,87.0
15596,72.5
15597,5.5
15598,2.02
15599,77.04
15600,0.0
15601,71.93
15602,70.875
15603,80.75
15604,0.0
15605,0.6
15606,9.75
15607,77.5
15608,55.33333333333334
15609,0.0
15610,69.335
15611,82.2375
15612,0.0
15613,20.25
15614,71.2
15615,0.0
15616,89.36
15617,5.21
15618,48.5
15619,11.75
15620,17.0
15621,12.5
15622,0.0
15623,0.0
15624,57.635
15625,0.0
15626,81.4
15627,83.25
15628,0.0
15629,41.25
15630,9.0
15631,40.99
15632,61.64
15633,37.635
15634,52.64
15635,0.0
15636,87.5
15637,73.25
15638,65.66666666666667
15639,0.0
15640,27.0
15641,10.0
15642,92.24
15643,0.0
15644,85.76
15645,40.75
15646,3.38
15647,9.65
15648,68.025
15649,15.81
15650,3.2
15651,90.5
15652,37.8
15653,0.0
15654,48.93
15655,0.0
15656,0.0
15657,54.645
15658,6.2
15659,0.0
15660,63.12
15661,57.61
15662,0.0
15663,14.625
15664,37.39
15665,0.0
15666,9.0
15667,13.75
15668,10.5
15669,92.0
15670,0.0
15671,15.1375
15672,68.8
15673,0.0
15674,0.0
15675,0.0
15676,14.72
15677,71.92
15678,66.25
15679,5.23
15680,21.65
15681,62.0
15682,91.0
15683,87.0
15684,0.0
15685,62.0725
15686,0.0
15687,0.0
15688,67.875
15689,50.63
15690,0.0
15691,90.72
15692,82.85
15693,1.75
15694,7.06
15695,21.275
15696,89.25
15697,93.24
15698,0.0
15699,78.125
15700,15.9
15701,40.0
15702,82.75
15703,69.625
15704,52.33333333333334
15705,6.0
15706,0.0
15707,41.28
15708,0.0
15709,0.0
15710,53.585
15711,41.0
15712,70.1
15713,21.905
15714,62.635
15715,0.7
15716,2.74
15717,27.7275
15718,56.66666666666667
15719,56.74
15720,67.83
15721,84.5
15722,0.0
15723,0.0
15724,19.94
15725,1.5
15726,90.05
15727,60.75
15728,83.625
15729,11.88
15730,69.12
15731,0.1
15732,82.8475
15733,0.0
15734,62.2
15735,38.7
15736,16.375
15737,73.44
15738,0.0
15739,0.0
15740,52.5
15741,92.69
15742,35.25
15743,77.25
15744,85.28
15745,85.37
15746,2.75
15747,64.2
15748,75.45
15749,47.5
15750,93.52
15751,0.67
15752,9.0
15753,0.0
15754,52.88
15755,60.75
15756,15.0
15757,71.19
15758,92.59
15759,58.745
15760,37.5
15761,83.32
15762,57.0
15763,0.0
15764,76.66666666666669
15765,84.65
15766,86.5
15767,41.8
15768,0.0
15769,78.41
15770,3.2
15771,16.61
15772,20.5
15773,67.7875
15774,0.0
15775,1.41
15776,17.25
15777,69.96
15778,98.22
15779,85.0
15780,45.73
15781,68.5575
15782,20.5
15783,32.625
15784,11.88
15785,0.0
15786,76.66666666666669
15787,0.0
15788,0.0
15789,4.2625
15790,54.775
15791,25.79
15792,19.56
15793,3.75
15794,1.375
15795,83.125
15796,37.47
15797,73.2375
15798,28.75
15799,69.6
15800,97.56
15801,86.12
15802,0.0
15803,95.4
15804,94.25
15805,63.06
15806,19.95
15807,56.3775
15808,0.0
15809,61.0
15810,67.9
15811,49.0
15812,81.77
15813,5.175
15814,73.59
15815,0.0
15816,59.08
15817,77.64
15818,83.56
15819,2.4
15820,72.535
15821,0.0
15822,0.0
15823,91.0
15824,80.5
15825,73.5
15826,85.84
15827,0.67
15828,17.87
15829,0.0
15830,97.75
15831,71.25
15832,9.025
15833,17.02
15834,27.76
15835,0.0
15836,69.55
15837,0.0
15838,0.0
15839,85.75
15840,0.0
15841,95.2375
15842,6.8025
15843,0.0
15844,76.5
15845,0.0
15846,54.775
15847,90.72
15848,61.66666666666668
15849,76.33333333333334
15850,15.59
15851,78.0
15852,78.75
15853,4.4
15854,84.69
15855,59.42
15856,0.0
15857,15.9875
15858,7.3
15859,45.4
15860,77.25
15861,66.0
15862,67.36
15863,84.04
15864,38.285
15865,66.25
15866,17.0
15867,79.7
15868,0.0
15869,0.0
15870,14.4
15871,0.0
15872,69.66666666666669
15873,0.0
15874,17.25
15875,0.0
15876,0.0
15877,78.475
15878,3.25
15879,0.0
15880,65.00000000000001
15881,0.0
15882,0.0
15883,0.0
15884,36.66666666666667
15885,77.2
15886,69.0
15887,9.0125
15888,2.65
15889,63.6125
15890,0.0
15891,72.66666666666667
15892,0.0
15893,18.935
15894,55.9
15895,95.11
15896,72.125
15897,0.0
15898,0.0
15899,83.33333333333334
15900,57.25
15901,2.25
15902,0.0
15903,23.4
15904,87.025
15905,75.3
15906,0.0
15907,46.0775
15908,80.0
15909,13.75
15910,82.87
15911,60.3375
15912,83.9
15913,82.57
15914,3.115
15915,0.0
15916,0.0
15917,20.000000000000004
15918,39.5875
15919,0.0
15920,16.1625
15921,1.0575
15922,75.865
15923,39.3325
15924,66.25
15925,85.5
15926,0.0
15927,78.33333333333334
15928,0.0
15929,85.0225
15930,93.75
15931,91.64
15932,41.96
15933,53.0
15934,71.6
15935,0.0
15936,72.65
15937,1.125
15938,14.24
15939,58.0
15940,0.0
15941,88.65
15942,14.08
15943,56.9
15944,0.0
15945,0.0
15946,20.75
15947,0.45
15948,0.0
15949,85.75
15950,62.5
15951,0.0
15952,71.225
15953,92.09
15954,18.5
15955,52.875
15956,38.865
15957,4.75
15958,0.0
15959,73.33333333333334
15960,84.8
15961,20.000000000000004
15962,72.165
15963,78.33333333333334
15964,0.0
15965,75.66666666666667
15966,15.485
15967,69.525
15968,85.75
15969,63.235
15970,69.075
15971,0.0
15972,80.25
15973,12.325
15974,35.865
15975,0.0
15976,68.4
15977,0.0
15978,74.0
15979,0.0
15980,51.75
15981,59.0
15982,78.0
15983,58.25
15984,68.76
15985,63.5
15986,45.58
15987,0.0
15988,84.01
15989,49.475
15990,83.095
15991,55.75
15992,75.65
15993,8.25
15994,65.0
15995,0.0
15996,88.5
15997,0.0
15998,46.66666666666667
15999,71.125
16000,77.15
16001,1.7875
16002,9.75
16003,76.5
16004,0.0
16005,57.25
16006,0.0
16007,89.935
16008,0.0
16009,0.0
16010,64.88
16011,0.0
16012,84.1
16013,38.5
16014,76.2
16015,0.0
16016,66.5
16017,0.0
16018,89.5
16019,0.0
16020,62.2
16021,77.525
16022,2.4
16023,52.85
16024,44.0
16025,35.28
16026,18.75
16027,57.8125
16028,22.25
16029,75.33333333333334
16030,0.0
16031,76.84
16032,30.495
16033,50.43
16034,64.0
16035,0.0
16036,35.595
16037,73.33333333333334
16038,75.8125
16039,57.4
16040,81.62
16041,59.72
16042,0.0
16043,45.0
16044,52.8125
16045,69.05
16046,59.8125
16047,16.666666666666668
16048,0.0
16049,75.38
16050,72.5
16051,0.0
16052,36.025
16053,0.0
16054,4.95
16055,15.5
16056,18.36
16057,0.0
16058,88.75
16059,0.0
16060,15.36
16061,0.0
16062,7.855
16063,0.0
16064,0.0
16065,0.0
16066,70.27
16067,0.0
16068,0.0
16069,61.4375
16070,72.15
16071,82.85
16072,0.0
16073,0.0
16074,18.075
16075,32.25
16076,83.75
16077,84.25
16078,95.0
16079,51.66666666666667
16080,3.055
16081,0.0
16082,10.0
16083,11.0
16084,54.36
16085,0.0
16086,41.0
16087,79.0
16088,45.2
16089,3.95
16090,72.46
16091,43.9
16092,0.0
16093,65.75
16094,43.75
16095,35.75
16096,0.0
16097,79.8625
16098,0.0
16099,35.0
16100,35.865
16101,68.1375
16102,0.0
16103,78.75
16104,62.61
16105,79.55
16106,76.57
16107,0.0
16108,61.5
16109,42.525
16110,0.0
16111,52.96
16112,61.485
16113,62.7
16114,46.0
16115,64.43
16116,93.0
16117,0.0
16118,74.45
16119,0.0
16120,73.65
16121,81.33
16122,0.0
16123,7.275
16124,0.0
16125,45.28
16126,0.0
16127,0.0
16128,0.0
16129,41.66666666666667
16130,82.0
16131,42.25
16132,18.6125
16133,0.0
16134,52.245
16135,81.66666666666667
16136,60.17
16137,0.0
16138,75.01
16139,0.0
16140,10.275
16141,92.73
16142,0.0
16143,73.69
16144,29.2
16145,65.78
16146,15.03
16147,0.8
16148,1.64
16149,88.5
16150,28.5
16151,85.24
16152,12.75
16153,63.2625
16154,9.5
16155,57.96
16156,0.0
16157,77.75
16158,36.0
16159,15.0
16160,0.0
16161,74.33333333333334
16162,4.5
16163,52.62
16164,0.0
16165,79.4875
16166,62.66666666666667
16167,62.79
16168,0.0
16169,0.0
16170,0.0
16171,65.52
16172,5.84
16173,0.0
16174,10.0
16175,94.72
16176,35.925
16177,16.82
16178,78.25
16179,77.89
16180,70.5
16181,0.0
16182,69.5
16183,54.5
16184,29.75
16185,77.51
16186,29.23
16187,69.29
16188,78.7
16189,86.5
16190,62.98
16191,68.6
16192,82.0
16193,64.5
16194,2.445
16195,89.25
16196,69.475
16197,66.55
16198,6.465
16199,82.2
16200,74.24
16201,3.82
16202,78.19
16203,89.75
16204,30.2
16205,4.25
16206,10.24
16207,0.0
16208,68.0
16209,92.5
16210,54.25
16211,75.75
16212,91.66666666666669
16213,66.83
16214,88.0
16215,78.51
16216,79.5
16217,93.2375
16218,5.4
16219,20.66666666666667
16220,0.0
16221,17.46
16222,2.0
16223,87.5
16224,0.0
16225,79.84
16226,82.96
16227,75.86
16228,18.0
16229,25.0
16230,0.0
16231,58.29
16232,69.4
16233,82.33333333333334
16234,91.975
16235,75.4
16236,79.0
16237,75.99
16238,89.0
16239,83.76
16240,0.0
16241,81.43
16242,50.31
16243,31.24
16244,54.955
16245,86.75
16246,0.0
16247,71.1
16248,0.0
16249,14.575
16250,81.32
16251,0.0
16252,79.0
16253,83.3625
16254,0.0
16255,66.5
16256,76.95
16257,64.7875
16258,5.8125
16259,0.0
16260,65.005
16261,65.1
16262,38.75
16263,71.3
16264,20.75
16265,65.00000000000001
16266,0.0
16267,74.75
16268,52.075
16269,84.25
16270,55.0625
16271,91.75
16272,0.0
16273,85.64
16274,85.625
16275,0.0
16276,0.0
16277,96.44
16278,0.0
16279,23.53
16280,0.0
16281,0.0
16282,3.7
16283,2.3
16284,79.7
16285,55.6
16286,42.0
16287,38.75
16288,0.0
16289,90.5
16290,0.0
16291,69.75
16292,64.33333333333334
16293,58.33333333333334
16294,46.4
16295,0.0
16296,43.33333333333334
16297,10.5
16298,16.275
16299,85.75
16300,40.95
16301,62.925
16302,46.0
16303,75.875
16304,82.3375
16305,75.64
16306,64.0
16307,3.15
16308,72.2
16309,64.08
16310,88.48
16311,77.87
16312,67.355
16313,28.625
16314,31.74
16315,9.75
16316,71.375
16317,0.0
16318,57.29
16319,0.0
16320,0.0
16321,90.97
16322,79.33333333333334
16323,75.5
16324,42.66
16325,58.75
16326,80.75
16327,86.66666666666669
16328,0.0
16329,55.8625
16330,0.0
16331,0.0
16332,55.75
16333,0.0
16334,0.0
16335,64.5125
16336,9.75
16337,25.08
16338,63.33333333333334
16339,0.44
16340,0.0
16341,0.0
16342,72.11
16343,17.085
16344,74.1
16345,69.2125
16346,34.2
16347,70.97
16348,42.8
16349,0.0
16350,0.0
16351,0.0
16352,75.945
16353,75.56
16354,37.3
16355,71.125
16356,64.5
16357,91.93
16358,55.0
16359,12.6975
16360,1.65
16361,67.5
16362,88.6625
16363,0.0
16364,0.0
16365,0.0
16366,70.43
16367,0.0
16368,68.12
16369,0.0
16370,64.72
16371,6.75
16372,67.3
16373,68.0
16374,94.65
16375,90.25
16376,0.0
16377,0.0
16378,92.25
16379,65.0
16380,82.64
16381,75.15
16382,92.72
16383,1.95
16384,3.55
16385,0.0
16386,11.25
16387,0.0
16388,0.0
16389,67.275
16390,75.55
16391,0.0
16392,0.0
16393,0.0
16394,0.0
16395,74.52
16396,71.66
16397,31.4
16398,75.75
16399,16.75
16400,79.69
16401,95.66666666666669
16402,15.8125
16403,82.75
16404,96.5
16405,5.75
16406,0.67
16407,84.0
16408,59.5
16409,58.26
16410,6.7
16411,0.0
16412,69.14
16413,9.25
16414,71.05
16415,9.57
16416,75.24
16417,84.56
16418,78.66666666666667
16419,67.26
16420,0.0
16421,93.5
16422,0.0
16423,0.0
16424,75.65
16425,0.0
16426,4.75
16427,85.75
16428,0.0
16429,0.0
16430,15.65
16431,12.875
16432,91.68
16433,0.0
16434,0.0
16435,3.55
16436,70.96
16437,92.965
16438,22.14
16439,50.4875
16440,50.0
16441,0.0
16442,0.0
16443,0.0
16444,0.2
16445,0.0
16446,7.8
16447,0.0
16448,97.29
16449,39.0
16450,0.0
16451,9.75
16452,16.2
16453,80.925
16454,71.25
16455,23.0
16456,88.75
16457,74.25
16458,10.25
16459,20.25
16460,83.01
16461,15.1875
16462,0.0
16463,0.0
16464,81.2125
16465,41.96
16466,0.0
16467,81.6875
16468,9.25
16469,39.49
16470,68.38
16471,32.725
16472,0.0
16473,62.0
16474,21.075
16475,75.44
16476,67.7
16477,96.92
16478,33.0
16479,62.0
16480,2.84
16481,93.71
16482,72.62
16483,48.54
16484,0.0
16485,16.78
16486,65.05
16487,86.5
16488,0.0
16489,73.1
16490,39.525
16491,64.56
16492,93.5
16493,65.4
16494,81.53
16495,52.94
16496,0.0
16497,61.45
16498,0.0
16499,69.66666666666667
16500,55.875
16501,0.0
16502,0.0
16503,50.3
16504,75.00000000000001
16505,55.96
16506,16.75
16507,93.08
16508,1.9
16509,19.333333333333336
16510,0.0
16511,94.75
16512,16.15
16513,83.25
16514,33.5
16515,0.0
16516,95.3
16517,59.6
16518,6.38
16519,0.0
16520,62.5
16521,4.15
16522,2.95
16523,38.81
16524,43.375
16525,0.0
16526,80.96
16527,0.0
16528,0.0
16529,2.92
16530,72.5
16531,2.845
16532,66.255
16533,2.6
16534,61.34
16535,62.66
16536,54.25
16537,96.615
16538,79.4
16539,85.76
16540,0.0
16541,73.74
16542,59.7375
16543,21.3
16544,19.7625
16545,94.97
16546,88.0
16547,16.29
16548,57.75
16549,21.66666666666667
16550,0.0
16551,62.16
16552,77.0
16553,4.25
16554,20.4125
16555,8.0
16556,79.275
16557,53.66666666666667
16558,0.0
16559,44.6875
16560,57.45
16561,79.0
16562,87.5
16563,57.88
16564,0.0
16565,50.55
16566,16.0
16567,0.0
16568,0.0
16569,71.3375
16570,77.03
16571,62.125
16572,82.24
16573,0.0
16574,54.75
16575,72.1
16576,0.0
16577,59.1
16578,0.0
16579,86.01
16580,24.0
16581,0.0
16582,75.25
16583,65.0
16584,0.0
16585,67.38
16586,0.0
16587,44.55
16588,0.0
16589,0.0
16590,85.25
16591,4.5
16592,55.28
16593,98.29
16594,6.5
16595,83.55
16596,77.0
16597,0.44
16598,0.0
16599,32.81
16600,63.055
16601,5.34
16602,0.0
16603,0.0
16604,55.62
16605,72.4975
16606,55.62
16607,49.65
16608,0.0
16609,10.625
16610,19.13
16611,76.3
16612,53.25
16613,0.0
16614,15.5
16615,0.0
16616,48.1125
16617,7.0375
16618,0.0
16619,37.13
16620,0.0
16621,80.825
16622,0.0
16623,0.0
16624,78.33333333333334
16625,0.0
16626,86.1
16627,67.2
16628,21.4
16629,0.0
16630,0.0
16631,10.75
16632,86.28
16633,0.0
16634,34.375
16635,45.2
16636,97.75
16637,0.0
16638,79.48
16639,0.0
16640,0.0
16641,73.6
16642,71.75
16643,77.0
16644,65.1
16645,88.0
16646,83.12
16647,70.25
16648,0.0
16649,85.5
16650,4.025
16651,81.6
16652,0.0
16653,0.0
16654,81.275
16655,8.0
16656,92.5
16657,66.53
16658,0.0
16659,88.86
16660,14.225
16661,6.25
16662,91.0
16663,68.35
16664,88.33333333333334
16665,72.25
16666,0.0
16667,70.6825
16668,36.04
16669,74.0
16670,0.0
16671,62.5
16672,11.2375
16673,81.92
16674,15.5
16675,68.375
16676,40.0
16677,0.0
16678,2.105
16679,82.16
16680,0.0
16681,70.88
16682,17.795
16683,68.0
16684,79.66666666666667
16685,54.9
16686,0.0
16687,2.8
16688,3.51
16689,0.78
16690,0.0
16691,15.73
16692,0.0
16693,0.0
16694,17.0
16695,82.5
16696,61.45
16697,46.7
16698,0.0
16699,3.3075
16700,66.55
16701,60.5
16702,2.0
16703,0.33
16704,0.0
16705,96.71
16706,49.43
16707,88.5
16708,0.0
16709,0.0
16710,0.0
16711,0.0
16712,0.0
16713,0.0
16714,60.575
16715,22.25
16716,64.2
16717,96.85
16718,6.99
16719,0.0
16720,85.505
16721,90.22
16722,40.98
16723,0.47
16724,81.925
16725,11.5
16726,82.58
16727,0.0
16728,39.775
16729,20.25
16730,77.52
16731,56.75
16732,5.5
16733,0.0
16734,0.0
16735,0.585
16736,0.0
16737,67.25
16738,63.1
16739,65.28
16740,64.0
16741,65.62
16742,0.0
16743,78.3
16744,22.0
16745,0.0
16746,42.0
16747,81.5
16748,0.0
16749,71.6725
16750,17.0
16751,0.0
16752,62.63
16753,14.75
16754,41.75
16755,42.23
16756,0.4
16757,0.4
16758,66.9
16759,19.0
16760,5.875
16761,75.1
16762,85.95
16763,74.75
16764,78.34
16765,72.91
16766,10.75
16767,24.66666666666667
16768,12.4125
16769,80.12
16770,70.78
16771,74.81
16772,68.75
16773,0.0
16774,38.75
16775,0.0
16776,0.0
16777,60.00000000000001
16778,3.25
16779,88.24
16780,94.075
16781,0.0
16782,61.25
16783,86.6
16784,0.0
16785,68.0
16786,14.14
16787,52.76
16788,83.15
16789,0.0
16790,0.0
16791,61.66666666666667
16792,82.5
16793,80.0
16794,90.15
16795,70.5
16796,81.24
16797,0.0
16798,0.0
16799,79.66666666666667
16800,70.25
16801,52.58
16802,48.25
16803,41.6
16804,0.0
16805,0.0
16806,56.75
16807,16.0
16808,17.865
16809,87.75
16810,74.01
16811,0.0
16812,58.33333333333334
16813,0.0
16814,0.0
16815,20.25
16816,0.0
16817,0.0
16818,17.25
16819,16.58
16820,18.0
16821,3.25
16822,92.92
16823,17.0
16824,0.0
16825,0.0
16826,75.5
16827,0.0
16828,9.525
16829,13.28
16830,10.925
16831,77.99
16832,49.75
16833,82.22
16834,58.33333333333334
16835,31.65
16836,60.11
16837,0.0
16838,37.5
16839,57.5
16840,0.675
16841,58.25
16842,84.0
16843,19.9
16844,93.75
16845,17.74
16846,74.72
16847,0.0
16848,0.0
16849,0.0
16850,70.0
16851,74.015
16852,81.5
16853,0.0
16854,0.0
16855,0.0
16856,65.73
16857,57.0375
16858,0.0
16859,91.5
16860,0.56
16861,14.97
16862,36.75
16863,35.69
16864,69.5925
16865,75.8
16866,75.5
16867,18.3
16868,53.3375
16869,93.2625
16870,0.0
16871,61.0
16872,7.005
16873,3.195
16874,14.03
16875,20.76
16876,65.25
16877,0.0
16878,84.5
16879,0.0
16880,50.465
16881,3.7
16882,0.3
16883,4.3925
16884,56.25
16885,92.75
16886,55.45
16887,0.0
16888,70.995
16889,82.9
16890,14.5
16891,75.1725
16892,72.5
16893,13.81
16894,10.5
16895,0.0
16896,91.4
16897,53.75
16898,91.0
16899,0.0
16900,77.125
16901,87.04
16902,53.755
16903,15.1
16904,12.75
16905,55.0875
16906,65.0
16907,83.75
16908,64.4
16909,82.775
16910,24.275
16911,92.92
16912,84.75
16913,2.0
16914,72.66666666666667
16915,70.0
16916,79.23
16917,0.0
16918,60.0
16919,34.25
16920,80.25
16921,91.0
16922,23.66666666666667
16923,1.0
16924,87.0
16925,82.24
16926,16.666666666666668
16927,0.0
16928,19.75
16929,4.45
16930,71.4075
16931,20.1
16932,77.0
16933,9.5
16934,89.25
16935,0.0
16936,91.33
16937,83.0
16938,0.0
16939,77.33333333333334
16940,0.0
16941,5.41
16942,79.0
